time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1958596_h,1958597_h,3818996_c,3818996_h,3818996_r,3818996_s,3818997_c,3818997_h,3818997_r,3818997_s,3818998_c,3818998_h,3818998_r,3818998_s,3818999_c,3818999_h,3818999_r,3818999_s,3819000_c,3819000_h,3819000_r,3819000_s
2023-05-31 21:55:00,32.5,31.2,19.7,27.12857142857143,23.6,23.6,[23.6],26.3,19.7,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.3,26.0
2023-05-31 22:00:00,32.6,31.2,19.7,27.071428571428573,23.5,23.5,[23.5],25.8,19.7,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.2,26.0
2023-05-31 22:05:00,32.5,31.1,19.2,26.81428571428572,23.4,23.4,[23.4],24.9,19.2,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-05-31 22:10:00,32.5,31.1,19.1,26.800000000000004,23.5,23.5,[23.5],24.9,19.1,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 22:15:00,32.5,31.1,19.1,26.82857142857143,23.5,23.5,[23.5],25.1,19.1,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 22:20:00,32.7,31.1,19.2,26.828571428571426,23.5,23.5,[23.5],25.3,19.2,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-05-31 22:25:00,32.6,31.1,19.4,26.95714285714286,23.6,23.6,[23.6],25.8,19.4,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-05-31 22:30:00,32.2,31.1,18.8,26.85714285714285,23.4,23.4,[23.4],26.0,18.8,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 22:35:00,32.5,31.1,18.4,26.78571428571428,23.2,23.2,[23.2],26.1,18.4,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.9,26.0
2023-05-31 22:40:00,32.6,31.1,18.4,26.77142857142857,23.4,23.4,[23.4],26.2,18.4,1.0,26.2,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-05-31 22:45:00,32.6,31.1,19.3,26.91428571428571,23.4,23.4,[23.4],26.3,19.3,1.0,26.2,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 22:50:00,32.1,31.1,19.5,26.94285714285714,23.6,23.6,[23.6],26.3,19.5,1.0,26.2,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.2,26.0
2023-05-31 22:55:00,32.3,31.1,19.7,27.01428571428571,23.5,23.5,[23.5],26.4,19.7,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.2,26.0
2023-05-31 23:00:00,32.4,31.1,19.8,27.1,23.6,23.6,[23.6],26.5,19.8,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.3,26.0
2023-05-31 23:05:00,32.5,31.1,19.4,26.842857142857145,23.3,23.3,[23.3],25.1,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.2,26.0,1.0,27.3,26.9,26.0
2023-05-31 23:10:00,32.5,31.1,19.1,26.78571428571429,23.4,23.4,[23.4],25.0,19.1,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 23:15:00,32.1,31.1,19.1,26.799999999999997,23.4,23.4,[23.4],25.3,19.1,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 23:20:00,32.3,31.1,19.3,26.88571428571429,23.5,23.5,[23.5],25.5,19.3,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.0,26.0
2023-05-31 23:25:00,32.4,31.1,19.4,26.9,23.5,23.5,[23.5],25.5,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.0,26.0
2023-05-31 23:30:00,32.5,31.1,19.4,26.97142857142857,23.6,23.6,[23.6],26.0,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-31 23:35:00,32.2,31.1,19.5,27.028571428571432,23.6,23.6,[23.6],26.1,19.5,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-31 23:40:00,32.1,31.2,19.7,27.128571428571437,23.7,23.7,[23.7],26.3,19.7,1.0,26.9,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-31 23:45:00,31.9,31.1,19.8,27.11428571428572,23.7,23.7,[23.7],26.3,19.8,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.3,26.0
2023-05-31 23:50:00,31.9,31.1,19.7,26.97142857142857,23.5,23.5,[23.5],25.4,19.7,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.4,27.3,26.0,1.0,27.4,27.1,26.0
2023-05-31 23:55:00,31.8,31.1,19.2,26.9,23.4,23.4,[23.4],25.4,19.2,1.0,26.9,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-06-01 00:00:00,31.7,31.2,19.2,26.9,23.5,23.5,[23.5],25.3,19.2,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 00:05:00,31.8,31.2,19.2,26.9,23.5,23.5,[23.5],25.3,19.2,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 00:10:00,32.0,31.2,19.3,26.98571428571429,23.6,23.6,[23.6],25.8,19.3,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 00:15:00,32.1,,,,23.6,23.6,[23.6],,,1.0,,26.0,26.0,1.0,,25.0,26.0,1.0,,27.0,26.0,1.0,,27.4,26.0,1.0,,27.2,26.0
2023-06-01 00:20:00,32.1,31.2,19.6,27.071428571428577,23.5,23.5,[23.5],26.1,19.6,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 00:25:00,32.2,31.2,19.6,27.1,23.6,23.6,[23.6],26.3,19.6,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 00:30:00,32.2,31.2,19.6,27.11428571428572,23.4,23.4,[23.4],26.2,19.6,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.3,26.0,1.0,27.4,27.1,26.0
2023-06-01 00:35:00,32.2,31.2,18.9,26.81428571428572,23.2,23.2,[23.2],25.0,18.9,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.2,26.0,1.0,27.3,26.9,26.0
2023-06-01 00:40:00,32.2,31.1,18.6,26.7,23.2,23.2,[23.2],25.1,18.6,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.8,26.0
2023-06-01 00:45:00,32.1,31.0,18.6,26.65714285714285,23.4,23.4,[23.4],25.1,18.6,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-06-01 00:50:00,32.1,31.1,19.1,26.799999999999997,23.4,23.4,[23.4],25.5,19.1,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 00:55:00,32.0,31.1,19.2,26.828571428571426,23.5,23.5,[23.5],25.5,19.2,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 01:00:00,32.0,31.1,19.3,26.88571428571428,23.4,23.4,[23.4],25.8,19.3,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-06-01 01:05:00,31.8,31.1,19.4,26.95714285714285,23.5,23.5,[23.5],26.1,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-06-01 01:10:00,31.8,31.1,19.5,26.985714285714284,23.6,23.6,[23.6],26.2,19.5,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.1,26.0
2023-06-01 01:15:00,31.8,31.1,19.5,27.028571428571432,23.5,23.5,[23.5],26.2,19.5,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 01:20:00,31.7,31.1,19.7,27.042857142857144,23.6,23.6,[23.6],26.1,19.7,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 01:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 01:30:00,31.1,31.2,19.1,26.84285714285715,23.4,23.4,[23.4],25.1,19.1,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 01:35:00,31.1,31.1,19.2,26.88571428571429,23.6,23.6,[23.6],25.4,19.2,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 01:40:00,30.8,31.1,19.3,26.85714285714285,23.6,23.6,[23.6],25.4,19.3,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-06-01 01:45:00,30.6,31.2,19.3,26.95714285714286,23.6,23.6,[23.6],25.7,19.3,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 01:50:00,30.9,31.1,19.5,27.01428571428572,23.6,23.6,[23.6],26.1,19.5,1.0,26.7,26.0,26.0,1.0,31.1,26.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 01:55:00,30.9,31.1,19.6,27.042857142857144,23.6,23.6,[23.6],26.2,19.6,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.5,26.0,1.0,27.3,27.2,26.0
2023-06-01 02:00:00,30.5,31.2,19.7,27.11428571428572,23.5,23.5,[23.5],26.2,19.7,1.0,26.9,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 02:05:00,30.2,31.2,19.7,27.071428571428577,23.2,23.2,[23.2],25.9,19.7,1.0,26.9,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 02:10:00,30.8,31.2,19.1,26.84285714285715,23.5,23.5,[23.5],25.0,19.1,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.0,26.0
2023-06-01 02:15:00,30.8,31.2,19.3,26.95714285714286,23.5,23.5,[23.5],25.5,19.3,1.0,26.9,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 02:20:00,30.9,31.2,19.3,26.98571428571429,23.5,23.5,[23.5],25.7,19.3,1.0,26.9,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 02:25:00,31.1,31.2,19.3,26.95714285714286,23.5,23.5,[23.5],25.7,19.3,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 02:30:00,31.1,31.2,19.5,27.028571428571432,23.6,23.6,[23.6],25.9,19.5,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 02:35:00,31.0,31.1,19.5,27.057142857142857,23.5,23.5,[23.5],26.2,19.5,1.0,26.9,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 02:40:00,31.0,31.1,19.2,27.01428571428572,23.6,23.6,[23.6],26.3,19.2,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-06-01 02:45:00,31.0,31.1,18.6,26.928571428571438,23.3,23.3,[23.3],26.3,18.6,1.0,26.8,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 02:50:00,31.1,31.1,19.0,26.942857142857147,23.3,23.3,[23.3],26.4,19.0,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 02:55:00,31.3,31.1,19.4,27.01428571428572,23.4,23.4,[23.4],26.5,19.4,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-06-01 03:00:00,31.5,31.1,19.4,26.95714285714286,23.4,23.4,[23.4],26.2,19.4,1.0,26.3,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 03:05:00,30.8,31.0,19.4,26.74285714285714,23.3,23.3,[23.3],25.0,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.9,26.0
2023-06-01 03:10:00,30.6,31.0,18.8,26.65714285714285,23.2,23.2,[23.2],25.0,18.8,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-06-01 03:15:00,30.8,31.0,18.9,26.685714285714283,23.4,23.4,[23.4],25.3,18.9,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-06-01 03:20:00,30.8,31.0,19.0,26.74285714285714,23.4,23.4,[23.4],25.6,19.0,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-06-01 03:25:00,30.5,31.0,19.2,26.828571428571426,23.5,23.5,[23.5],25.8,19.2,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-06-01 03:30:00,30.3,31.0,19.3,26.871428571428567,23.4,23.4,[23.4],25.9,19.3,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 03:35:00,30.2,31.1,19.4,26.94285714285714,23.5,23.5,[23.5],26.1,19.4,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 03:40:00,30.3,31.0,19.4,26.91428571428571,23.4,23.4,[23.4],26.2,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 03:45:00,30.5,31.1,19.4,26.985714285714284,23.6,23.6,[23.6],26.3,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.2,26.0
2023-06-01 03:50:00,30.5,31.1,19.5,27.042857142857144,23.5,23.5,[23.5],26.4,19.5,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-06-01 03:55:00,30.2,31.1,19.6,27.08571428571429,23.6,23.6,[23.6],26.5,19.6,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-06-01 04:00:00,30.0,31.1,19.6,26.98571428571429,23.4,23.4,[23.4],25.8,19.6,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-06-01 04:05:00,29.9,31.1,19.1,26.78571428571429,23.3,23.3,[23.3],24.9,19.1,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.2,26.0,1.0,27.3,26.9,26.0
2023-06-01 04:10:00,29.7,31.1,18.9,26.7,23.4,23.4,[23.4],24.9,18.9,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-06-01 04:15:00,29.6,31.1,19.1,26.757142857142856,23.4,23.4,[23.4],25.1,19.1,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 04:20:00,29.8,31.1,19.3,26.81428571428571,23.4,23.4,[23.4],25.3,19.3,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 04:25:00,30.1,31.1,19.4,26.87142857142857,23.6,23.6,[23.6],25.8,19.4,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.1,27.3,26.0,1.0,27.1,27.1,26.0
2023-06-01 04:30:00,30.2,31.1,19.4,26.91428571428571,23.5,23.5,[23.5],25.8,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.1,26.0
2023-06-01 04:35:00,30.2,31.1,19.4,26.94285714285714,23.6,23.6,[23.6],26.0,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.0,26.0
2023-06-01 04:40:00,30.1,31.1,19.4,27.0,23.4,23.4,[23.4],26.2,19.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-06-01 04:45:00,30.1,31.1,18.5,26.81428571428571,23.3,23.3,[23.3],26.2,18.5,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-06-01 04:50:00,30.3,31.0,18.9,26.85714285714285,23.4,23.4,[23.4],26.3,18.9,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-06-01 04:55:00,30.3,31.0,19.2,26.9,23.4,23.4,[23.4],26.3,19.2,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.1,26.0
2023-06-01 05:00:00,30.2,31.0,19.4,26.94285714285714,23.5,23.5,[23.5],26.4,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-06-01 05:05:00,29.9,31.0,19.4,26.78571428571428,23.3,23.3,[23.3],25.3,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.8,26.0
2023-06-01 05:10:00,30.0,31.0,19.3,26.77142857142857,23.3,23.3,[23.3],25.3,19.3,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.9,26.0
2023-06-01 05:15:00,30.1,31.0,18.9,26.67142857142857,23.4,23.4,[23.4],25.0,18.9,1.0,26.6,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-06-01 05:20:00,30.1,31.0,18.9,26.714285714285715,23.4,23.4,[23.4],25.4,18.9,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-06-01 05:25:00,30.2,31.0,19.1,26.728571428571428,23.5,23.5,[23.5],25.4,19.1,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-06-01 05:30:00,30.5,31.0,19.1,26.785714285714285,23.4,23.4,[23.4],25.8,19.1,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-06-01 05:35:00,30.8,31.0,19.1,26.785714285714285,23.4,23.4,[23.4],25.8,19.1,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-06-01 05:40:00,30.8,31.0,19.2,26.85714285714285,23.4,23.4,[23.4],26.0,19.2,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,27.0,26.0
2023-06-01 05:45:00,30.3,31.0,19.2,26.885714285714283,23.4,23.4,[23.4],26.1,19.2,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-06-01 05:50:00,30.4,31.0,19.4,26.9,23.4,23.4,[23.4],26.1,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.2,26.0
2023-06-01 05:55:00,30.4,31.0,19.4,26.7,23.2,23.2,[23.2],24.9,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-06-01 06:00:00,30.5,31.0,18.8,26.642857142857142,23.2,23.2,[23.2],25.0,18.8,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-06-01 06:05:00,30.7,31.0,18.9,26.7,23.3,23.3,[23.3],25.3,18.9,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-06-01 06:10:00,30.9,31.0,18.9,26.714285714285715,23.3,23.3,[23.3],25.4,18.9,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.8,26.0
2023-06-01 06:15:00,30.9,31.0,19.0,26.757142857142856,23.4,23.4,[23.4],25.6,19.0,1.0,26.5,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-06-01 06:20:00,30.7,31.0,19.2,26.77142857142857,23.4,23.4,[23.4],25.6,19.2,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.1,26.0
2023-06-01 06:25:00,30.8,31.0,19.2,26.814285714285717,23.4,23.4,[23.4],25.9,19.2,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.3,26.0,1.0,27.1,27.0,26.0
2023-06-01 06:30:00,30.8,31.0,19.3,26.828571428571426,23.4,23.4,[23.4],25.9,19.3,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.3,26.0,1.0,27.1,27.1,26.0
